Date            R1  T1  CFreq      rms   sfnr    rdc study  Nout status drft drf2  esp  gmn gmn1 gmnN gtop gtop1 gtopN notes
20171227.073633  9  118 1277597710 0.048 393.5   6.1 2815 1    PASS   -0.4  0.6  472  1.4  1.4  1.4  2.9  3.0  3.0 "adj"
20171228.080548  9  118 1277597740 0.051 386.3   4.9 2833 2    PASS   -0.4  0.6  472  1.4  1.4  1.4  2.9  3.0  2.9 "adj"
20180103.074905  9  118 1277597690 0.040 397.1   6.1 2862 1    PASS   -0.4  0.6  472  1.5  1.5  1.5  3.1  3.1  3.1 "adj restart"
20180105.083238  9  118 1277597800 0.043 394.1   6.0 2933 1    PASS   -0.3  0.5  472  1.4  1.4  1.4  3.0  3.1  3.0 "adj"
20180108.075215  9  119 1277597720 0.043 385.8   5.9 2994 1    PASS   -0.3  0.5  472  1.5  1.5  1.5  3.4  3.3  3.4 "adj"
20180109.082448  9  119 1277597680 0.043 385.9   6.4 3019 1    PASS   -0.2  0.5  472  1.4  1.4  1.4  2.9  2.9  2.9 "adj"
20180110.075844  9  120 1277597700 0.038 389.1   6.9 3052 1    PASS   -0.2  0.3  472  1.3  1.3  1.3  2.7  2.8  2.8 "adj"
20180111.080311  9  118 1277597740 0.037 389.5   7.6 3083 2    PASS   -0.3  0.5  472  1.3  1.4  1.4  2.9  2.9  2.9 "adj"
20180112.075114  9  119 1277597760 0.035 389.3   7.7 3093 1    PASS   -0.2  0.4  472  1.3  1.3  1.3  2.7  2.7  2.7 "adj"
20180116.080045  9  118 1277597700 0.043 385.7   6.2 3229 1    PASS   -0.3  0.6  472  1.4  1.4  1.4  2.9  2.9  2.8 "adj"
20180117.075051  9  119 1277597650 0.046 389.7   5.9 3276 1    PASS   -0.2  0.4  472  1.3  1.4  1.3  2.8  2.8  2.8 "adj"
20180118.080418  9  118 1277597670 0.043 390.2   5.7 3297 1    PASS   -0.2  0.5  472  1.3  1.4  1.4  2.9  2.9  2.9 "adj"
20180119.075644  9  118 1277597670 0.041 389.9   6.2 3335 1    PASS   -0.2  0.5  472  1.5  1.5  1.5  2.9  3.0  3.0 "adj"
20180122.081555  9  118 1277597710 0.041 395.7   6.4 3355 1    PASS   -0.3  0.5  472  1.4  1.4  1.4  3.0  3.1  3.0 "adj"
20180123.073956  9  118 1277597750 0.041 391.9   6.3 3394 2    PASS   -0.2  0.4  472  1.3  1.3  1.4  2.9  2.9  2.9 "adj"
20180124.074430  9  118 1277597770 0.043 396.3   6.1 3439 1    PASS   -0.3  0.4  472  1.3  1.4  1.3  2.8  2.8  2.8 "adj"
20180125.081607  9  117 1277597690 0.043 396.0   6.1 3455 2    PASS   -0.1  0.3  472  1.4  1.4  1.4  2.9  2.9  3.0 "adj"
20180126.073641  9  117 1277597800 0.041 397.6   6.1 3503 1    PASS   -0.3  0.4  472  1.3  1.3  1.3  2.7  2.8  2.7 "adj"
20180129.080925  9  115 1277597590 0.038 407.2   7.7 3541 1    PASS   -0.5  0.6  472  1.4  1.4  1.4  2.9  3.0  2.9 "adj restart"
20180130.075557  9  117 1277597710 0.038 398.5   5.8 3577 1    PASS   -0.3  0.5  472  1.4  1.5  1.5  2.9  2.9  3.0 "adj"
20180131.074300  9  117 1277597590 0.046 387.5   6.0 3594 1    PASS   -0.2  0.5  472  1.3  1.3  1.3  2.7  2.7  2.7 "adj opened the door briefly"
20180201.075016  9  117 1277597600 0.044 391.1   5.8 3632 1    PASS   -0.2  0.4  472  1.5  1.5  1.5  2.9  3.0  2.9 "adj"
20180205.080941  9  116 1277597610 0.039 395.2   6.7 3681 1    PASS   -0.3  0.4  472  1.4  1.4  1.4  3.0  3.1  3.0 "adj"
20180206.075543  9  118 1277597520 0.036 390.1   7.3 3730 1    PASS   -0.3  0.4  472  1.4  1.4  1.4  3.2  3.2  3.3 "DS: passed"
20180207.080222  9  121 1277597590 0.042 386.6   6.7 3747 2    PASS   -0.2  0.4  472  1.4  1.4  1.4  3.1  3.1  3.1 "DS: Test 1"
20180208.075342  9  120 1277597580 0.039 383.2   6.3 3779 2    PASS   -0.2  0.4  472  1.4  1.5  1.5  3.3  3.4  3.4 "DS TEST1"
20180209.075024  9  119 1277597680 0.038 385.6   6.7 3809 1    PASS   -0.2  0.4  472  1.4  1.5  1.4  3.2  3.3  3.2 "DS: TEST1"
20180212.072452  9  120 1277597510 0.038 389.7   7.0 3887 1    PASS   -0.2  0.4  472  1.5  1.5  1.5  3.4  3.7  3.3 "TEST #1"
20180213.075028  9  120 1277597650 0.040 388.7   6.2 3920 2    PASS   -0.2  0.4  472  1.4  1.4  1.4  3.0  3.1  3.1 "TEST 1"
20180214.082111  9  117 1277597640 0.045 390.6   6.1 3924 1    PASS   -0.4  0.5  472  1.4  1.4  1.4  3.0  3.2  2.9 "adj"
20180215.075635  9  116 1277597550 0.044 393.9   5.9 3988 1    PASS   -0.3  0.5  472  1.3  1.4  1.3  2.9  3.0  2.9 "adj"
20180216.080651  9  117 1277597610 0.043 396.1   6.1 4002 2    PASS   -0.2  0.4  472  1.4  1.4  1.4  2.9  3.1  3.0 "adj"
20180220.081524  9  116 1277597620 0.038 409.2   6.6 4032 1    PASS   -0.2  0.4  472  1.4  1.4  1.4  2.8  2.9  2.8 "adj"
20180221.075729  9  114 1277597590 0.044 413.1   5.2 4077 1    PASS   -0.3  0.6  472  1.3  1.4  1.3  2.9  3.0  2.8 "adj"
20180222.080010  9  114 1277597520 0.041 405.3   7.0 4118 1    PASS   -0.2  0.4  472  1.4  1.4  1.4  3.0  3.1  3.0 "adj"
20180220.081524  9  116 1277597620 0.038 409.2   6.6 4032 1    PASS   -0.2  0.4  472  1.4  1.4  1.4  2.8  2.9  2.8 "adj"
20180226.080056  9  114 1277597450 0.038 404.9   6.8 4300 1    PASS   -0.3  0.4  472  1.3  1.4  1.3  2.8  2.9  2.7 "adj"
20180227.082015  9  116 1277597500 0.040 408.5   5.8 4320 1    PASS   -0.3  0.5  472  1.3  1.3  1.3  2.8  2.9  2.8 "adj"
20180228.081026  9  115 1277597510 0.039 409.4   6.5 4367 1    PASS   -0.4  0.6  472  1.5  1.5  1.5  3.1  3.1  3.1 "adj"
20180301.081440  9  115 1277597450 0.038 409.2   6.2 4413 1    PASS   -0.3  0.5  472  1.3  1.4  1.3  3.0  3.1  3.0 "adj"
20180302.075359  9  116 1277597520 0.038 400.5   7.3 4450 2    PASS   -0.3  0.4  472  1.4  1.4  1.4  2.9  3.0  2.8 "adj"
20180305.081010  9  115 1277598450 0.040 406.3   6.2 4566 1    PASS   -0.3  0.5  472  1.3  1.4  1.3  2.8  3.0  2.7 "adj restart he pressure high due to he compressor shutting off. leak found coming from water IN. GE notified."
20180306.074406  9  116 1277598350 0.040 397.9   6.0 4616 1    PASS   -0.2  0.4  472  1.3  1.4  1.4  2.9  2.9  2.9 "adj"
20180307.074057  9  114 1277598180 0.043 404.2   5.8 4639 1    PASS   -0.3  0.4  472  1.3  1.3  1.3  2.9  3.0  2.8 "adj"
20180308.075221  9  115 1277598040 0.046 401.6   5.2 4684 1    PASS   -0.2  0.4  472  1.4  1.4  1.4  3.0  3.3  2.9 "adj"
20180309.074701  9  116 1277597870 0.040 391.7   6.1 4728 1    PASS   -0.1  0.3  472  1.4  1.5  1.3  2.9  3.1  2.8 "adj"
20180313.081018  9  116 1277597410 0.038 400.4   6.7 4849 1    PASS   -0.3  0.5  472  1.4  1.4  1.4  2.9  3.1  2.8 "adj"
20180314.080339  9  117 1277597410 0.035 392.7   7.7 4901 0    PASS   -0.3  0.4  472  1.4  1.5  1.4  3.2  3.4  3.0 "adj"
20180315.080010  9  116 1277597360 0.043 403.8   5.9 4968 1    PASS   -0.2  0.4  472  1.3  1.4  1.3  2.9  3.1  2.8 "adj"
20180316.074345  9  116 1277597450 0.041 403.6   6.4 5016 2    PASS   -0.2  0.4  472  1.4  1.4  1.4  2.9  2.9  2.9 "adj"
20180319.080450  9  114 1277597440 0.039 414.8   6.0 5069 1    PASS   -0.3  0.5  472  1.3  1.3  1.3  2.9  3.1  2.7 "adj restart"
20180320.074520  9  116 1277597470 0.040 406.3   7.1 5104 1    PASS   -0.3  0.5  472  1.3  1.4  1.3  2.9  3.1  2.8 "adj"
20180321.080303  9  116 1277597480 0.041 403.7   5.8 5176 1    PASS   -0.3  0.5  472  1.3  1.4  1.3  3.0  3.1  3.0 "adj"
20180322.075313  9  118 1277597320 0.037 399.5   7.2 5218 2    PASS   -0.3  0.5  472  1.4  1.5  1.4  3.4  3.7  3.3 "passed"
20180323.072756  9  116 1277597380 0.038 408.6   6.5 5245 1    PASS   -0.2  0.4  472  1.3  1.3  1.3  2.8  3.0  2.7 "adj"
20180326.075524  9  115 1277597350 0.041 404.4   5.5 5323 1    PASS   -0.3  0.5  472  1.4  1.4  1.3  3.0  3.3  2.9 "adj"
20180327.074719  9  114 1277597320 0.045 412.4   5.3 5368 1    PASS   -0.2  0.4  472  1.3  1.4  1.3  3.0  3.2  2.8 "adj"
20180328.073738  9  118 1277597800 0.043 399.5   5.8 5418 0    PASS   -0.4  0.6  472  1.3  1.3  1.3  2.7  2.8  2.7 "adj"
20180329.074825  9  120 1277597790 0.042 396.3   6.1 5459 1    PASS   -0.2  0.4  472  1.4  1.4  1.4  3.0  2.9  2.9 "adj"
20180402.075822  9  120 1277597710 0.040 389.7   7.0 5504 1    PASS   -0.3  0.4  472  1.3  1.3  1.3  2.9  2.9  2.9 "adj restart"
20180403.074305  9  120 1277597830 0.040 388.7   6.9 5568 1    PASS   -0.3  0.5  472  1.4  1.4  1.4  2.9  2.9  2.9 "adj"
20180404.075022  9  121 1277597800 0.036 383.3   6.9 5625 1    PASS   -0.3  0.4  472  1.3  1.3  1.3  2.8  2.8  2.8 "adj"
20180405.073620  9  120 1277597880 0.047 393.9   5.2 5671 2    PASS   -0.2  0.5  472  1.3  1.3  1.3  2.8  2.8  2.9 "adj"
20180406.072510  9  120 1277597700 0.045 391.9   6.5 5707 0    PASS   -0.3  0.5  472  1.3  1.3  1.3  2.8  2.8  2.9 "adj"
20180409.081504  9  121 1277597660 0.041 386.5   7.3 5768 1    PASS   -0.3  0.5  472  1.4  1.4  1.4  2.9  3.0  3.0 "adj restart"
20180410.081155  9  121 1277597720 0.041 393.9   6.8 5786 1    PASS   -0.3  0.5  472  1.3  1.3  1.3  2.9  2.8  2.9 "adj"
20180411.075924  9  120 1277597720 0.043 390.4   5.8 5790 2    PASS   -0.3  0.5  472  1.3  1.3  1.3  2.9  2.8  2.9 "adj"
20180412.080948  9  120 1277597750 0.044 391.9   5.8 5833 1    PASS   -0.3  0.4  472  1.3  1.4  1.3  2.9  2.9  2.9 "adj"
20180416.081328  9  120 1277597770 0.040 387.5   6.5 6062 1    PASS   -0.4  0.5  472  1.5  1.5  1.5  3.1  3.1  3.1 ""
20180418.074551  9  119 1277598050 0.039 382.4   6.7 6186 1    PASS   -0.4  0.5  472  1.4  1.4  1.4  3.0  3.1  3.0 "adj"
20180419.080727  9  120 1277597730 0.044 380.4   6.4 6261 1    PASS   -0.2  0.5  472  1.4  1.4  1.4  3.0  3.0  3.1 "adj"
20180420.074554  9  120 1277597810 0.040 378.3   6.7 6330 1    PASS   -0.3  0.5  472  1.3  1.3  1.3  2.8  2.8  2.8 "adj"
20180424.115308  9  121 1277599010 0.038 389.7   6.2 40 1    PASS   -0.3  0.5  472  1.4  1.4  1.4  3.0  3.0  3.1 "adj post fresh install"
20180425.080741  9  120 1277598100 0.038 386.3   7.4 60 2    PASS   -0.3  0.5  472  1.4  1.4  1.4  2.7  2.8  2.7 "adj post install"
20180425.080741  9  120 1277598100 0.038 386.3   7.4 60 2    PASS   -0.3  0.5  472  1.4  1.4  1.4  2.7  2.8  2.7 "adj post load from cold install"
20180425.080741  9  120 1277598100 0.038 386.3   7.4 60 2    PASS   -0.3  0.5  472  1.4  1.4  1.4  2.7  2.8  2.7 "adj post install"
20180426.075946  9  120 1277598190 0.046 383.6   5.9 98 1    PASS   -0.2  0.4  472  1.4  1.4  1.4  2.8  2.8  2.9 "adj"
20180426.075946  9  120 1277598190 0.046 383.6   5.9 98 1    PASS   -0.2  0.4  472  1.4  1.4  1.4  2.8  2.8  2.9 "adj"
20180430.080114  9  120 1277597850 0.037 386.4   7.4 208 1    PASS   -0.3  0.5  472  1.4  1.4  1.4  3.1  3.1  3.1 "adj restart"
20180501.074806  9  120 1277597780 0.037 385.4   6.7 257 1    PASS   -0.3  0.4  472  1.4  1.4  1.4  3.0  3.1  3.1 "adj"
20180502.075317  9  120 1277597810 0.040 379.6   6.5 314 2    PASS   -0.3  0.5  472  1.3  1.3  1.3  2.8  2.9  2.9 "adj"
20180503.080801  9  122 1277598100 0.038 383.1   6.6 360 1    PASS   -0.3  0.4  472  1.4  1.4  1.4  3.1  3.1  3.2 "passed DS"
20180504.080137  9  120 1277598160 0.044 383.0   5.8 475 0    PASS   -0.3  0.5  472  1.4  1.4  1.4  2.9  2.9  2.9 "adj"
20180507.080446  9  121 1277597890 0.044 374.5   6.5 523 1    PASS   -0.3  0.4  472  1.4  1.4  1.4  3.1  3.1  3.1 "adj restart"
20180508.092740  9  122 1277597980 0.041 384.2   6.4 565 1    PASS   -0.3  0.5  472  1.3  1.4  1.3  2.8  2.8  2.8 "great!"
20180509.074943  9  121 1277597900 0.046 388.7   5.6 605 1    PASS   -0.3  0.5  472  1.3  1.3  1.3  2.8  2.7  2.8 "adj"
20180510.080250  9  120 1277598030 0.041 380.9   6.0 662 1    PASS   -0.2  0.4  472  1.4  1.4  1.4  3.1  3.1  3.1 "adj"
20180511.085313  9  120 1277598470 0.203 289.9   1.7 770 1    FAIL   -0.2  1.5  472  1.4  1.4  1.4  2.9  2.9  3.0 "exit"
20180511.104230  9  121 1277598460 0.039 383.0   6.5 783 1    PASS   -0.1  0.4  472  1.4  1.4  1.4  3.1  3.1  3.1 "adj POST JIANG DU RF ATTENUATOR ISSUE"
20180514.080333  9  120 1277598050 0.040 392.9   6.6 870 2    PASS   -0.4  0.5  472  1.3  1.4  1.4  2.9  2.9  2.9 "adj restart"
20180515.075512  9  120 1277598150 0.041 384.7   6.5 934 1    PASS   -0.3  0.6  472  1.4  1.4  1.4  3.0  3.0  3.0 "adj"
20180516.081419  9  121 1277598320 0.043 386.1   6.2 1022 1    PASS   -0.3  0.5  472  1.3  1.3  1.3  2.9  2.9  3.0 "adj"
20180516.230055  9  121 1277598390 0.040 383.4   6.6 1082 1    PASS   -0.2  0.4  472  1.4  1.5  1.5  3.0  2.9  3.1 "adj"
20180518.074317  9  120 1277598590 0.042 382.7   6.3 1213 1    PASS   -0.3  0.5  472  1.4  1.4  1.4  2.9  2.9  2.9 "adj"
20180521.082058  9  121 1277598100 0.044 384.1   6.0 45 1    PASS   -0.3  0.5  472  1.4  1.4  1.4  2.9  2.9  2.9 "adj restart"
20180522.082134  9  121 1277598100 0.039 381.7   7.1 550 1    PASS   -0.3  0.5  472  1.4  1.4  1.4  3.1  3.1  3.3 "adj"
20180523.075446  9  121 1277598100 0.043 382.7   5.6 587 1    PASS   -0.3  0.5  472  1.4  1.4  1.4  2.9  2.9  2.9 "adj"
20180524.081106  9  122 1277597970 0.042 382.1   6.3 643 1    PASS   -0.3  0.5  472  1.4  1.4  1.4  3.0  3.0  3.0 ""
20180524.081106  9  122 1277597970 0.042 382.1   6.3 643 1    PASS   -0.3  0.5  472  1.4  1.4  1.4  3.0  3.0  3.0 "adj"
20180525.080839  9  121 1277598110 0.040 378.2   7.2 726 1    PASS   -0.1  0.3  472  1.4  1.4  1.4  3.0  3.0  3.1 "adj"
20180529.081130  9  121 1277597620 0.041 384.4   7.2 816 1    PASS   -0.3  0.4  472  1.3  1.4  1.3  2.9  2.9  2.9 "adj restart"
20180530.081321  9  121 1277597680 0.041 384.8   6.9 860 1    PASS   -0.4  0.5  472  1.4  1.4  1.4  3.0  3.0  3.0 "adj"
20180531.080355  9  122 1277597720 0.044 378.1   6.1 949 1    PASS   -0.3  0.5  472  1.4  1.4  1.4  2.9  3.0  3.0 "DS: passed"
20180601.085430  9  122 1277597890 0.039 378.4   6.3 1024 1    PASS   -0.2  0.4  472  1.4  1.4  1.4  2.8  2.8  2.8 "Passed: DS"
20180604.074345  9  123 1277597690 0.042 380.3   6.3 1097 1    PASS   -0.3  0.5  472  1.4  1.4  1.4  3.0  3.0  3.1 "DS"
20180605.074744  9  123 1277597750 0.036 379.7   7.7 1174 1    PASS   -0.2  0.4  472  1.4  1.4  1.4  3.1  3.1  3.1 "DS: Passed!"
20180606.081046  9  121 1277597720 0.043 388.2   6.8 1217 1    PASS   -0.2  0.4  472  1.4  1.4  1.4  2.9  2.9  2.9 "adj restart"
20180607.075025  9  120 1277597670 0.043 386.4   5.9 1267 1    PASS   -0.5  0.7  472  1.4  1.4  1.4  2.9  2.8  2.9 "adj"
20180608.074415  9  121 1277597690 0.043 393.5   6.2 1301 1    PASS   -0.2  0.4  472  1.3  1.4  1.3  2.8  2.8  2.9 "adj"
20180611.075127  9  121 1277597660 0.042 399.9   6.2 1425 1    PASS   -0.4  0.5  472  1.4  1.4  1.4  3.1  3.1  3.1 "adj restart"
20180612.083025  9  121 1277597750 0.037 395.5   6.7 1498 1    PASS   -0.3  0.5  472  1.4  1.4  1.4  2.9  2.8  3.0 "adj"
20180613.075450  9  121 1277597870 0.039 394.3   7.0 1610 1    PASS   -0.4  0.5  472  1.4  1.4  1.4  3.0  3.1  3.1 "adj"
20180614.082141  9  123 1277597970 0.044 385.3   6.1 1746 1    PASS   -0.2  0.5  472  1.4  1.4  1.4  3.2  3.2  3.3 "DS"
20180615.080734  9  122 1277598030 0.038 399.1   7.1 1800 1    PASS   -0.2  0.3  472  1.4  1.4  1.4  3.1  3.0  3.1 "DS: passed"
20180618.091035  9  124 1277597760 0.038 387.0   6.8 1881 1    PASS   -0.4  0.5  472  1.4  1.4  1.4  3.1  3.1  3.2 "DS"
20180619.082947  9  122 1277597760 0.039 392.6   6.7 1913 1    PASS   -0.3  0.5  472  1.4  1.4  1.4  3.1  3.0  3.1 ""
20180620.075011  9  122 1277597700 0.037 393.3   7.4 1971 1    PASS   -0.3  0.5  472  1.4  1.4  1.4  2.8  2.9  2.9 "adj"
20180621.074718  9  121 1277597770 0.045 394.1   6.0 2040 0    PASS   -0.3  0.4  472  1.3  1.4  1.3  2.9  2.9  2.9 "adj"
20180622.074321  9  121 1277598150 0.047 385.6   5.5 2194 2    PASS   -0.2  0.5  472  1.4  1.4  1.4  2.9  2.9  3.0 "adj"
20180625.080331  9  121 1277597670 0.041 388.7   6.5 2292 2    PASS   -0.2  0.4  472  1.3  1.4  1.4  2.9  2.9  3.0 "adj restart"
20180626.075353  9  118 1277597740 0.046 409.7   5.8 2338 1    PASS   -0.3  0.5  472  1.4  1.4  1.4  3.1  3.0  3.1 "adj "
20180628.074204  9  121 1277597710 0.040 391.5   6.8 2437 1    PASS   -0.3  0.5  472  1.3  1.4  1.4  2.9  2.9  3.0 "adj"
20180629.074055  9  120 1277597890 0.040 406.0   6.8 2578 2    PASS   -0.2  0.5  472  1.4  1.4  1.4  3.1  3.1  3.2 "adj"
20180703.082459  9  121 1277597770 0.041 390.8   7.4 2748 1    PASS   -0.1  0.3  472  1.4  1.4  1.4  3.0  3.0  3.1 "adj"
20180705.075457  9  121 1277597680 0.042 394.2   6.8 2831 1    PASS   -0.2  0.4  472  1.4  1.4  1.4  3.0  2.9  3.0 "adj"
20180706.080916  9  121 1277597750 0.040 386.5   6.2 2846 1    PASS   -0.4  0.6  472  1.4  1.5  1.5  3.0  2.9  3.1 "rgb"
20180709.074411  9  120 1277597740 0.040 401.1   6.4 2898 1    PASS   -0.2  0.4  472  1.3  1.3  1.3  2.8  2.8  2.9 "adj reboot"
20180710.074558  9  120 1277597830 0.049 406.3   5.5 2953 1    PASS   -0.4  0.6  472  1.3  1.3  1.3  2.8  2.8  2.9 "adj"
20180713.075856  9  119 1277597740 0.040 415.3   6.3 123 1    PASS   -0.4  0.6  472  1.3  1.3  1.3  2.8  2.8  2.8 "adj restart post hard drive replacement"
20180716.081724  9  120 1277597770 0.041 403.7   6.5 247 1    PASS   -0.3  0.5  472  1.3  1.3  1.4  3.0  3.0  3.1 "adj restart"
20180717.075435  9  120 1277597720 0.041 407.2   6.6 282 1    PASS   -0.0  0.2  472  1.3  1.3  1.3  2.7  2.7  2.7 "adj "
20180718.081023  9  121 1277598020 0.047 410.6   5.2 426 1    PASS   -0.3  0.5  472  1.3  1.3  1.3  2.7  2.7  2.7 "adj"
20180719.075512  9  120 1277598080 0.042 406.0   6.0 503 1    PASS   -0.2  0.4  472  1.3  1.3  1.3  2.7  2.7  2.8 "BL"
20180720.074743  9  120 1277598200 0.041 406.3   6.1 574 1    PASS   -0.3  0.5  472  1.4  1.4  1.4  2.9  2.9  3.0 "BL"
20180723.080610  9  121 1277597800 0.039 409.8   6.6 647 2    PASS   -0.3  0.5  472  1.3  1.3  1.3  2.7  2.7  2.8 ""
20180724.073804  9  120 1277597890 0.046 421.0   5.3 736 1    PASS   -0.3  0.5  472  1.3  1.3  1.3  2.7  2.8  2.8 "BL"
20180725.072915  9  120 1277597900 0.045 412.0   6.1 847 1    PASS   -0.3  0.5  472  1.3  1.4  1.4  2.8  2.8  2.8 "BL"
20180725.072915  9  120 1277597900 0.045 412.0   6.1 847 1    PASS   -0.3  0.5  472  1.3  1.4  1.4  2.8  2.8  2.8 "BL"
20180726.074103  9  121 1277597970 0.043 414.4   5.9 947 1    PASS   -0.3  0.4  472  1.3  1.3  1.3  2.7  2.8  2.7 "BL"
20180727.075327  9  120 1277598050 0.039 414.3   6.5 1023 1    PASS   -0.2  0.3  472  1.3  1.3  1.3  2.7  2.7  2.7 "BL"
20180730.075712  9  122 1277597710 0.035 408.5   7.4 1068 1    PASS   -0.2  0.3  472  1.3  1.3  1.3  2.9  2.9  3.0 "BL"
20180731.075017  9  121 1277597660 0.044 409.4   5.4 1116 1    PASS   -0.3  0.5  472  1.3  1.3  1.4  2.8  2.7  2.9 "BL"
20180801.073401  9  121 1277597760 0.042 407.7   6.0 1164 1    PASS   -0.3  0.5  472  1.3  1.3  1.3  2.8  2.8  2.9 "BL"
20180802.074028  9  121 1277597720 0.036 409.1   7.0 1227 1    PASS   -0.3  0.5  472  1.3  1.3  1.3  2.7  2.7  2.7 "BL"
20180803.074709  9  121 1277597690 0.044 395.4   6.1 1276 1    PASS   -0.1  0.3  472  1.3  1.3  1.3  2.7  2.6  2.8 "BL"
20180808.074121  9  120 1277596800 0.040 415.6   6.0 1409 2    PASS   -0.2  0.4  472  1.3  1.3  1.3  2.6  2.6  2.7 "BL"
20180809.073645  9  120 1277596810 0.045 411.5   5.5 1448 1    PASS   -0.3  0.5  472  1.3  1.3  1.3  3.0  3.0  3.0 "BL"
20180810.072701  9  121 1277597020 0.042 412.9   6.0 1520 1    PASS   -0.3  0.5  472  1.3  1.3  1.3  2.8  2.8  2.8 "BL"
20180813.080411  9  118 1277599010 0.038 401.3   6.6 1606 0    PASS   -0.4  0.6  472  1.4  1.4  1.4  3.2  3.2  3.2 "adj after chiller failure over the weekend. "
20180816.102818  9  117 1277597470 0.046 401.8   5.3 1612 2    PASS   -0.3  0.5  472  1.3  1.3  1.3  2.9  2.9  2.9 "adj post AUX box install. 3TE was down for 5 days."
20180817.075119  9  121 1277597240 0.043 413.5   6.0 1618 1    PASS   -0.3  0.5  472  1.3  1.3  1.3  3.0  3.0  3.0 "yhz"
20180817.075119  9  121 1277597240 0.043 413.5   6.0 1618 1    PASS   -0.3  0.5  472  1.3  1.3  1.3  3.0  3.0  3.0 "yhz"
20180820.075637  9  122 1277596990 0.041 400.5   6.5 1700 1    PASS   -0.2  0.4  472  1.3  1.3  1.3  2.8  2.8  2.8 "adj restart"
20180822.074804  9  122 1277596960 0.040 407.8   6.5 1848 1    PASS   -0.4  0.6  472  1.3  1.3  1.3  2.8  2.9  2.9 "adj"
20180823.075053  9  122 1277597290 0.038 400.2   6.4 1945 1    PASS   -0.4  0.5  472  1.3  1.3  1.3  2.8  2.9  2.8 "adj"
20180824.081221  9  121 1277597260 0.038 408.3   6.7 2004 1    PASS   -0.1  0.3  472  1.4  1.4  1.4  3.0  3.0  3.0 "adj"
20180827.084644  9  122 1277597090 0.054 392.8   5.0 2095 1    PASS   -0.3  0.5  472  1.3  1.3  1.3  2.9  3.0  2.9 "adj"
20180828.082531  9  122 1277597310 0.048 393.0   5.2 2178 1    PASS   -0.3  0.5  472  1.3  1.3  1.3  2.8  2.8  2.8 "adj"
20180829.081040  9  122 1277597380 0.042 392.3   6.0 2234 1    PASS   -0.3  0.5  472  1.3  1.4  1.3  2.8  2.9  2.9 "adj"
20180831.075214  9  121 1277597540 0.037 407.7   6.6 2369 1    PASS   -0.1  0.3  472  1.4  1.4  1.4  3.0  3.0  3.1 "adj"
20180904.075423  9  122 1277597060 0.043 396.3   6.4 2438 1    PASS   -0.4  0.5  472  1.3  1.3  1.3  2.8  2.8  2.9 "adj restart"
20180905.080039  9  123 1277597390 0.040 390.9   5.9 2540 1    PASS   -0.4  0.6  472  1.3  1.3  1.3  2.9  2.9  3.0 "adj"
20180906.080758  9  124 1277597270 0.046 396.8   5.6 2605 1    PASS   -0.3  0.5  472  1.4  1.4  1.4  3.1  3.1  3.2 "adj"
20180907.074704  9  123 1277597510 0.044 395.0   5.5 2676 1    PASS   -0.4  0.7  472  1.4  1.4  1.4  3.0  3.0  3.1 "adj"
20180910.081709  9  123 1277597130 0.041 398.2   6.0 2803 1    PASS   -0.3  0.6  472  1.4  1.3  1.4  3.1  3.0  3.1 "adj"
20180911.073639  9  122 1277597200 0.039 397.9   6.5 2860 1    PASS   -0.3  0.4  472  1.3  1.3  1.3  2.8  2.7  2.8 "adj"
20180912.083324  9  123 1277597120 0.038 400.2   6.7 2917 2    PASS   -0.3  0.5  472  1.3  1.4  1.4  2.9  2.9  3.0 "adj"
20180913.074924  9  122 1277597070 0.042 401.2   6.0 2965 1    PASS   -0.4  0.5  472  1.4  1.4  1.4  2.8  2.7  2.8 "adj"
20180914.080114  9  122 1277597190 0.050 393.3   5.6 3020 1    PASS   -0.2  0.4  472  1.3  1.4  1.4  3.0  2.9  3.1 "adj"
20180917.082530  9  122 1277597010 0.045 394.7   5.9 3142 1    PASS   -0.3  0.6  472  1.4  1.4  1.4  3.1  3.0  3.1 "adj"
20180918.075333  9  123 1277597160 0.042 396.0   6.2 3205 1    PASS   -0.4  0.6  472  1.3  1.3  1.3  2.7  2.7  2.8 "adj"
20180919.080146  9  124 1277597140 0.041 402.4   6.8 3249 1    PASS   -0.2  0.4  472  1.3  1.3  1.3  2.9  2.8  2.9 "adj"
20180920.074922  9  123 1277597110 0.039 400.3   6.5 3292 1    PASS   -0.3  0.4  472  1.3  1.3  1.3  2.8  2.8  2.8 ""
20180921.075601  9  123 1277597200 0.046 393.2   5.4 3348 2    PASS   -0.3  0.5  472  1.3  1.3  1.3  3.0  2.9  3.1 "adj"
20180924.080652  9  123 1277596970 0.042 390.8   6.2 3438 1    PASS   -0.4  0.6  472  1.4  1.4  1.4  3.0  2.9  3.0 "adj restart"
20180925.081141  9  124 1277597090 0.042 395.7   6.0 3503 0    PASS   -0.3  0.4  472  1.4  1.4  1.4  3.0  2.9  3.0 "adj"
20180926.080939  9  125 1277597130 0.048 379.4   5.3 3531 1    PASS   -0.2  0.4  472  1.4  1.4  1.4  3.0  3.0  2.9 "adj"
20180927.081623  9  124 1277596980 0.042 396.5   6.5 3556 1    PASS   -0.3  0.5  472  1.4  1.4  1.4  3.1  3.0  3.1 "adj"
20180928.075641  9  125 1277597050 0.043 388.8   6.4 3574 1    PASS   -0.2  0.4  472  1.3  1.3  1.3  2.8  2.8  2.9 "adj"
