Date            R1  T1  CFreq      rms   sfnr    rdc study  Nout status drft drf2  esp  gmn gmn1 gmnN gtop gtop1 gtopN notes
20160818.073107  9  121 1277164670 0.032 384.9   8.7 659 1    PASS   -0.2  0.4  472  1.7  1.7  1.7  4.5  4.6  4.5 "adj"
20160819.074430  9  121 1277164660 0.031 374.6   9.0 757 0    PASS   -0.2  0.4  472  1.6  1.6  1.6  3.9  4.0  4.0 "adj"
20160822.075300  9  122 1277164630 0.030 379.2  10.2 91 0    PASS   -0.3  0.4  472  1.6  1.6  1.6  4.0  4.0  4.0 "adj restart"
20160823.074405  9  120 1277164610 0.032 387.8   8.7 559 1    PASS   -0.3  0.5  472  1.6  1.6  1.6  3.7  3.8  3.7 "adj"
20160824.080945  9  122 1277164630 0.032 377.6   8.7 626 2    PASS   -0.1  0.3  472  1.6  1.6  1.6  3.8  3.8  3.8 "adj"
20160825.074327  9  121 1277164640 0.029 379.2   8.8 701 1    PASS   -0.2  0.3  472  1.6  1.6  1.6  3.9  3.9  3.9 "adj"
20160826.074143  9  122 1277164620 0.034 376.0   7.7 778 2    PASS   -0.1  0.3  472  1.6  1.6  1.6  3.8  3.8  3.8 "adj"
20160829.075543  9  121 1277164620 0.033 383.4   8.5 944 1    PASS   -0.3  0.4  472  1.6  1.6  1.6  3.7  3.7  3.7 "adj"
20160830.074447  9  123 1277164610 0.033 382.3   8.4 987 2    PASS   -0.2  0.4  472  1.6  1.6  1.6  3.9  3.9  4.0 "adj"
20160831.074410  9  123 1277164590 0.033 378.9   8.6 1070 1    PASS   -0.2  0.4  472  1.6  1.6  1.6  3.9  3.9  3.9 "adj"
20160901.073809  9  122 1277164580 0.032 373.7   8.9 1136 1    PASS   -0.2  0.3  472  1.6  1.6  1.6  3.8  3.8  3.8 "adj"
20160902.074218  9  122 1277164670 0.033 378.5   8.1 1222 1    PASS   -0.3  0.4  472  1.6  1.6  1.6  3.8  3.8  3.8 "adj"
20160906.080444  9  124 1277164610 0.030 378.7   8.8 1337 1    PASS   -0.4  0.4  472  1.6  1.6  1.6  3.9  3.9  3.9 "adj restart"
20160907.065540  9  123 1277164580 0.034 380.6   7.7 1353 1    PASS   -0.2  0.4  472  1.6  1.6  1.6  3.9  3.9  4.0 "adj"
20160908.074245  9  122 1277164630 0.032 379.7   9.1 1384 1    PASS   -0.1  0.3  472  1.6  1.6  1.6  4.1  4.2  4.2 "adj"
20160909.074140  9  123 1277164660 0.028 376.5   9.8 1428 1    PASS   -0.2  0.3  472  1.7  1.7  1.7  3.8  3.8  3.9 "adj"
20160912.080210  9  123 1277164580 0.036 380.6   7.9 1482 0    PASS   -0.3  0.5  472  1.7  1.7  1.7  4.4  4.4  4.4 "adj restart"
20160913.074857  9  123 1277164680 0.034 372.1   8.5 1557 1    PASS   -0.2  0.3  472  1.7  1.7  1.7  3.7  3.7  3.7 "adj"
20160914.073934  9  123 1277164700 0.031 373.0   8.1 1669 1    PASS   -0.3  0.4  472  1.6  1.6  1.6  3.7  3.7  3.7 "adj"
20160915.074609  9  124 1277164680 0.032 369.3   9.3 1735 1    PASS   -0.2  0.4  472  1.6  1.6  1.7  3.7  3.7  3.8 "adj"
20160916.073436  9  123 1277164590 0.031 376.4   8.3 1785 2    PASS   -0.2  0.3  472  1.8  1.8  1.8  4.6  4.6  4.6 "adj"
20160919.075735  9  124 1277164870 0.029 369.2  10.0 1925 1    PASS   -0.2  0.3  472  1.6  1.6  1.6  4.1  4.1  4.1 "adj restart"
20160920.075559  9  124 1277164770 0.031 376.0   8.7 1984 1    PASS   -0.2  0.3  472  1.6  1.6  1.7  3.6  3.6  3.7 "adj"
20160921.093516  9  123 1277164760 0.031 379.0   9.9 2035 0    PASS   -0.1  0.3  472  1.6  1.6  1.6  3.9  3.9  3.9 "adj"
20160922.075456  9  123 1277164700 0.032 381.0   8.8 2086 1    PASS   -0.1  0.2  472  1.6  1.5  1.6  3.6  3.6  3.7 "adj"
20160923.074255  9  124 1277164640 0.030 374.8   9.4 2125 1    PASS   -0.2  0.4  472  1.6  1.6  1.7  3.9  3.9  3.9 "adj"
20160926.075826  9  123 1277164860 0.029 381.0   9.7 2243 1    PASS   -0.2  0.3  472  1.5  1.5  1.6  3.7  3.7  3.8 "adj"
20160927.074900  9  122 1277164780 0.030 379.8   9.2 2315 2    PASS   -0.2  0.3  472  1.6  1.6  1.6  3.8  3.8  3.8 "adj"
20160928.073713  9  121 1277164710 0.032 384.7   8.8 2400 1    PASS   -0.3  0.4  472  1.6  1.6  1.6  3.7  3.8  3.7 "adj"
20160929.074010  9  122 1277164700 0.033 376.1   7.9 2452 1    PASS   -0.2  0.3  472  1.6  1.6  1.6  3.8  3.9  3.9 "adj"
20160930.073326  9  123 1277164660 0.032 385.1   8.2 2500 1    PASS   -0.2  0.4  472  1.6  1.6  1.6  3.6  3.6  3.7 "adj"
20161003.075512  9  122 1277164640 0.034 378.5   8.0 2567 1    PASS   -0.3  0.4  472  1.6  1.6  1.7  3.8  3.9  3.8 "adj"
20161004.074344  9  123 1277164660 0.030 376.1   9.1 2622 1    PASS   -0.2  0.3  472  1.7  1.7  1.7  4.0  3.9  4.1 "adj"
20161005.075025  9  123 1277164790 0.031 377.1   9.1 2720 1    PASS   -0.3  0.4  472  1.6  1.6  1.6  3.9  3.8  3.9 "adj"
20161006.074523  9  123 1277164860 0.028 383.3   9.9 2791 1    PASS   -0.2  0.3  472  1.6  1.6  1.6  3.6  3.6  3.6 "adj"
20161007.073708  9  122 1277164670 0.031 377.6   9.0 2884 1    PASS   -0.3  0.4  472  1.6  1.5  1.6  3.7  3.7  3.8 "adj"
20161019.074800  9  123 1277164670 0.030 369.2  10.0 343 1    PASS   -0.2  0.3  472  1.6  1.6  1.6  3.9  4.0  4.0 "adj"
20161018.074725  9  123 1277164650 0.031 373.9   8.5 297 1    PASS   -0.2  0.3  472  1.6  1.6  1.6  4.0  4.1  4.0 "adj"
20161017.074720  9  121 1277164680 0.031 396.8   7.7 243 1    PASS   -0.3  0.4  472  1.5  1.5  1.5  3.8  3.8  3.9 "adj"
20161020.075014  9  123 1277164750 0.027 369.2  10.1 433 1    PASS   -0.1  0.3  472  1.6  1.6  1.7  3.8  3.9  3.9 "adj"
20161021.074218  9  122 1277164730 0.033 378.7   8.0 591 2    PASS   -0.2  0.3  472  1.7  1.6  1.7  4.0  3.9  4.0 "adj"
20161024.075949  9  124 1277164700 0.032 369.1   8.9 719 2    PASS   -0.3  0.4  472  1.6  1.6  1.6  3.8  3.9  3.9 "adj restart"
20161025.073119  9  123 1277164710 0.033 365.7   9.3 787 1    PASS   -0.3  0.4  472  1.6  1.6  1.7  4.0  4.0  4.0 "adj"
20161026.075413  9  124 1277164680 0.028 367.0  10.4 838 1    PASS   -0.3  0.4  472  1.6  1.6  1.7  4.0  4.0  4.1 "adj"
20161027.075422  9  124 1277164640 0.034 371.2   7.3 896 1    PASS   -0.2  0.3  472  1.5  1.5  1.5  3.6  3.6  3.6 "adj"
20161027.075422  9  124 1277164640 0.034 371.2   7.3 896 1    PASS   -0.2  0.3  472  1.5  1.5  1.5  3.6  3.6  3.6 "adj"
20161028.072635  9  123 1277164580 0.033 374.7   8.0 992 1    PASS   -0.3  0.5  472  1.6  1.5  1.6  3.7  3.6  3.7 "adj"
20161028.072635  9  123 1277164580 0.033 374.7   8.0 992 1    PASS   -0.3  0.5  472  1.6  1.5  1.6  3.7  3.6  3.7 "adj"
20161101.074732  9  123 1277164660 0.036 380.1   6.7 1186 1    PASS   -0.3  0.4  472  1.7  1.7  1.7  4.3  4.3  4.3 "adj"
20161102.074948  9  124 1277164670 0.034 378.4   8.8 1271 1    PASS   -0.2  0.3  472  1.6  1.6  1.6  3.7  3.8  3.6 "adj"
20161103.084031  9  123 1277164710 0.033 375.3   8.0 1359 1    PASS   -0.1  0.2  472  1.7  1.7  1.7  3.8  3.8  3.9 "adj"
20161104.072106  9  121 1277164860 0.031 380.8   8.4 1406 1    PASS   -0.2  0.4  472  1.6  1.6  1.6  3.7  3.7  3.7 "adj"
20161107.075630  9  122 1277164680 0.032 370.6   9.3 1498 1    PASS   -0.2  0.4  472  1.6  1.6  1.6  3.6  3.5  3.6 "adj restart"
20161108.074616  9  122 1277164600 0.032 387.1   8.5 1567 1    PASS   -0.3  0.5  472  1.6  1.6  1.6  3.8  3.8  3.9 "adj"
20161109.074131  9  122 1277164630 0.031 380.6   9.0 1602 1    PASS   -0.2  0.4  472  1.6  1.6  1.6  4.0  4.0  4.0 "adj"
20161110.074335  9  122 1277164580 0.027 382.9  10.0 1686 1    PASS   -0.1  0.2  472  1.6  1.6  1.6  3.8  3.8  3.8 "adj"
20161114.101615  9  122 1277164580 0.031 388.6   8.2 1757 1    PASS   -0.4  0.6  472  1.7  1.7  1.7  4.0  4.0  4.0 "adj restart ICN issue"
20161115.081015  9  122 1277164650 0.030 394.6   8.3 1809 2    PASS   -0.2  0.3  472  1.8  1.8  1.8  3.9  3.9  3.9 "adj"
20161116.080818  9  122 1277164620 0.032 371.0   8.8 1890 2    PASS   -0.2  0.4  472  1.6  1.6  1.6  3.8  3.8  3.8 "adj"
20161117.075936  9  123 1277164560 0.030 377.6   8.8 1959 1    PASS   -0.2  0.3  472  1.7  1.7  1.7  3.9  3.9  3.9 "adj"
20161118.075652  9  122 1277164610 0.031 382.1   9.0 2033 2    PASS   -0.2  0.3  472  1.6  1.6  1.7  4.0  4.0  4.1 "adj"
20161121.075613  9  120 1277164600 0.040 386.6   6.8 2142 1    PASS   -0.3  0.4  472  1.6  1.6  1.6  3.7  3.7  3.7 "adj restart"
20161122.072736  9  121 1277164630 0.031 383.6   8.5 2224 1    PASS   -0.3  0.5  472  1.6  1.6  1.6  3.9  3.9  4.0 "adj"
20161123.082623  9  121 1277164900 0.028 381.5   9.5 2325 1    PASS   -0.4  0.5  472  1.6  1.6  1.6  4.1  4.1  4.1 "adj"
20161128.074734  9  120 1277164590 0.033 389.2   8.7 2361 1    PASS   -0.4  0.5  472  1.6  1.6  1.6  3.9  3.9  3.9 "adj restart"
20161129.072858  9  121 1277164800 0.029 384.6   9.6 2435 1    PASS   -0.1  0.3  472  1.7  1.7  1.7  4.2  4.2  4.2 "adj"
20161130.094512  9  122 1277164650 0.032 383.8   8.3 2493 1    PASS   -0.4  0.6  472  1.5  1.5  1.5  3.7  3.7  3.7 "adj restart ICN issue"
20161201.080645  9  122 1277164690 0.029 387.8   8.6 2591 1    PASS   -0.0  0.2  472  1.6  1.6  1.6  3.8  3.8  3.8 "adj"
20161202.071216  9  122 1277164810 0.030 385.0   8.9 2690 1    PASS   -0.2  0.4  472  1.5  1.5  1.5  3.5  3.5  3.6 "adj"
20161205.071615  9  122 1277164550 0.029 378.5   8.7 2769 0    PASS   -0.3  0.4  472  1.6  1.6  1.6  3.9  4.0  3.9 "adj restart"
20161206.071430  9  121 1277164520 0.026 387.0  10.2 2812 1    PASS   -0.2  0.3  472  1.5  1.5  1.6  3.7  3.6  3.8 "adj"
20161207.080035  9  121 1277164620 0.031 381.3   8.9 2976 1    PASS   -0.1  0.3  472  1.6  1.6  1.6  3.8  3.8  3.9 "adj"
20161208.073555  9  122 1277164660 0.029 372.6  10.1 3067 1    PASS   -0.1  0.2  472  1.6  1.6  1.6  4.0  4.0  4.0 "adj"
20161209.071046  9  121 1277164650 0.031 379.5   8.3 3182 1    PASS   -0.1  0.2  472  1.6  1.6  1.6  3.8  3.8  3.9 "adj"
20161212.072425  9  121 1277164600 0.032 378.5   8.6 3350 1    PASS   -0.3  0.4  472  1.6  1.6  1.6  3.7  3.7  3.7 "adj restart"
20161213.070715  9  121 1277164710 0.033 377.9   7.8 3420 1    PASS   -0.2  0.3  472  1.6  1.6  1.6  3.7  3.7  3.8 "adj"
20161214.071722  9  123 1277164660 0.029 385.6   9.0 3507 1    PASS   -0.2  0.3  472  1.8  1.7  1.8  4.1  4.1  4.1 "adj"
20161215.070444  9  121 1277164890 0.031 375.9   9.0 3620 1    PASS   -0.2  0.3  472  1.6  1.6  1.6  3.8  3.8  3.8 "adj"
20161216.072727  9  122 1277164890 0.032 380.1   8.4 3701 1    PASS   -0.2  0.4  472  1.5  1.5  1.5  3.8  3.8  3.9 "adj"
20161219.125405  9  121 1277164920 0.030 386.5   9.3 3818 1    PASS   -0.2  0.3  472  1.6  1.6  1.6  4.1  4.1  4.1 "adj restart"
20161220.072201  9  121 1277164810 0.028 387.5   9.5 3855 1    PASS   -0.2  0.3  472  1.6  1.6  1.6  3.7  3.8  3.8 "adj"
20161221.072435  9  121 1277164620 0.043 381.9   6.2 3895 1    PASS   -0.3  0.6  472  1.5  1.6  1.6  3.6  3.6  3.6 "adj"
20161222.073542  9  121 1277164530 0.031 370.3   8.4 3937 1    PASS   -0.1  0.2  472  1.5  1.5  1.5  3.8  3.7  3.8 "adj"
20161223.074906  9  122 1277164640 0.031 378.5   8.5 3979 1    PASS   -0.1  0.3  472  1.6  1.6  1.6  3.6  3.6  3.7 "adj"
20161228.072458  9  119 1277164630 0.030 398.3   7.6 3991 1    PASS   -0.3  0.4  472  1.6  1.6  1.6  4.0  4.0  4.0 "adj"
20161229.073334  9  121 1277164550 0.028 386.0   9.9 4012 1    PASS   -0.2  0.3  472  1.6  1.6  1.6  3.9  4.0  3.9 "adj"
20161230.081337  9  121 1277164600 0.027 379.9   8.9 4036 0    PASS   -0.3  0.4  472  1.7  1.7  1.7  3.8  3.8  3.9 "adj restart"
20170104.073521  9  121 1277164620 0.029 383.1   9.0 4069 1    PASS   -0.2  0.3  472  1.6  1.6  1.7  3.8  3.7  3.8 "adj restart"
20170105.070913  9  121 1277164570 0.024 380.8   9.5 4093 1    PASS   -0.1  0.2  472  1.6  1.6  1.6  3.8  3.8  3.9 "adj"
20170106.072701  9  121 1277164540 0.033 387.9   8.5 4294 1    PASS   -0.1  0.3  472  1.6  1.6  1.6  3.8  3.9  3.8 "adj"
20170109.074727  9  121 1277164580 0.030 390.8   8.2 4348 1    PASS   -0.3  0.5  472  1.6  1.6  1.6  4.0  3.9  4.1 "adj restart"
20170110.071237  9  122 1277164570 0.029 389.5   8.4 4404 1    PASS   -0.3  0.4  472  1.5  1.5  1.5  3.6  3.5  3.6 "adj"
20170111.073316  9  122 1277164610 0.029 387.5   9.3 4484 1    PASS   -0.3  0.4  472  1.6  1.6  1.6  3.8  3.8  3.9 "adj"
20170112.073248  9  121 1277164700 0.027 386.4  10.2 4541 1    PASS   -0.2  0.3  472  1.6  1.6  1.6  4.1  4.1  4.2 "adj"
20170113.074553  9  121 1277164880 0.029 384.5   9.2 4618 1    PASS   -0.4  0.5  472  1.6  1.6  1.6  4.0  4.0  4.0 "adj"
20170117.074143  9  121 1277164630 0.032 384.3   8.0 4707 1    PASS   -0.2  0.3  472  1.6  1.6  1.6  3.9  3.8  4.0 "adj"
20170118.073639  9  120 1277164720 0.031 390.4   8.7 4786 0    PASS   -0.4  0.5  472  1.6  1.6  1.6  3.9  3.8  4.0 "adj"
20170119.075821  9  121 1277164870 0.027 385.4   9.8 4856 2    PASS   -0.4  0.5  472  1.6  1.6  1.6  3.8  3.9  3.9 "adj"
20170120.080211  9  122 1277164840 0.030 389.9   9.0 4905 1    PASS   -0.3  0.4  472  1.6  1.5  1.6  3.8  3.9  3.8 "adj"
20170123.073819  9  120 1277164550 0.031 388.4   7.9 5005 2    PASS   -0.3  0.4  472  1.5  1.5  1.5  3.5  3.5  3.5 "adj"
20170224.073117  9  121 1277164790 0.031 388.8   9.3 6635 1    PASS   -0.3  0.4  472  1.5  1.5  1.5  3.7  3.7  3.7 "adj"
20170228.090153  9  121 1277164650 0.030 383.9   9.4 6843 1    PASS   -0.2  0.4  472  1.8  1.8  1.8  4.3  4.2  4.3 "MF"
20170301.080818  9  121 1277164580 0.032 386.7   8.2 6888 1    PASS   -0.3  0.5  472  1.6  1.6  1.6  3.8  3.7  3.8 "adj"
20170302.081041  9  121 1277164760 0.030 389.9   8.2 6965 1    PASS   -0.2  0.3  472  1.6  1.6  1.6  3.6  3.6  3.7 "adj"
20170303.075521  9  121 1277164800 0.029 385.3   9.0 7093 1    PASS   -0.2  0.4  472  1.6  1.6  1.6  3.9  3.9  4.0 "adj"
20170306.074540  9  120 1277164600 0.029 391.0   9.5 7196 1    PASS   -0.3  0.4  472  1.6  1.6  1.6  3.8  3.8  3.8 "adj"
20170307.074655  9  121 1277164710 0.033 383.5   8.9 7260 1    PASS   -0.2  0.4  472  1.6  1.6  1.6  3.9  3.9  4.0 "adj"
20170308.081245  9  122 1277164580 0.031 389.7   8.6 7297 1    PASS   -0.2  0.3  472  1.6  1.6  1.6  3.9  3.8  4.0 "adj"
20170309.080234  9  121 1277164520 0.032 390.6   8.3 7363 1    PASS   -0.2  0.3  472  1.7  1.7  1.7  3.9  3.9  4.0 "adj"
20170310.074331  9  121 1277164600 0.032 386.9   7.9 7404 2    PASS   -0.3  0.5  472  1.6  1.6  1.6  4.0  4.1  4.0 "adj"
20170313.080607  9  121 1277164590 0.032 385.7   7.9 7493 1    PASS    0.1  0.2  472  1.6  1.6  1.6  4.0  3.9  4.0 "adj"
20170314.074853  9  120 1277164590 0.031 390.4   8.7 7570 1    PASS   -0.2  0.4  472  1.6  1.6  1.6  3.8  3.8  3.9 "adj"
20170314.074853  9  120 1277164590 0.031 390.4   8.7 7570 1    PASS   -0.2  0.4  472  1.6  1.6  1.6  3.8  3.8  3.9 "adj"
20170314.074853  9  120 1277164590 0.031 390.4   8.7 7570 1    PASS   -0.2  0.4  472  1.6  1.6  1.6  3.8  3.8  3.9 "adj"
20170315.075039  9  122 1277164550 0.031 381.6   8.1 7650 1    PASS   -0.2  0.4  472  1.6  1.6  1.6  3.7  3.7  3.7 "adj"
20170316.080449  9  123 1277164620 0.033 370.7   8.7 7728 2    PASS   -0.2  0.4  472  1.6  1.6  1.7  3.8  3.8  3.8 "adj"
20170317.075204  9  122 1277164870 0.032 380.6   8.9 7790 1    PASS   -0.2  0.4  472  1.6  1.6  1.6  3.7  3.7  3.8 "adj"
20170320.074300  9  121 1277164720 0.033 384.4   7.9 7893 1    PASS   -0.3  0.4  472  1.6  1.6  1.6  3.7  3.7  3.8 "adj"
20170321.074451  9  122 1277164830 0.032 383.6   8.1 7948 1    PASS   -0.3  0.5  472  1.6  1.6  1.6  3.8  3.9  3.8 "adj"
20170322.081314  9  121 1277164880 0.031 382.2   8.1 8011 1    PASS   -0.2  0.4  472  1.8  1.8  1.8  4.4  4.4  4.5 "DShin Passed"
20170323.080530  9  122 1277165150 0.035 390.0   7.1 8090 1    PASS   -0.4  0.6  472  1.6  1.6  1.6  4.1  4.0  4.1 "adj"
20170324.074008  9  121 1277165270 0.032 393.5   8.2 8196 1    PASS   -0.2  0.4  472  1.6  1.6  1.6  4.1  4.0  4.1 "adj"
20170327.074805  9  121 1277165100 0.033 390.7   7.7 8285 1    PASS   -0.2  0.3  472  1.6  1.6  1.6  3.7  3.8  3.7 "adj"
20170328.074951  9  122 1277165070 0.034 388.5   8.1 8332 1    PASS    0.0  0.2  472  1.5  1.5  1.6  3.7  3.6  3.7 "adj"
20170329.075422  9  122 1277164990 0.034 393.5   7.8 8395 1    PASS   -0.3  0.4  472  1.6  1.6  1.6  3.6  3.6  3.6 "adj"
20170330.081031  9  122 1277164880 0.029 380.3   8.7 8458 1    PASS   -0.1  0.2  472  1.6  1.6  1.6  3.9  3.9  4.0 "adj"
20170403.074710  9  122 1277165150 0.031 388.4   8.2 8712 2    PASS   -0.2  0.4  472  1.7  1.7  1.7  3.9  3.9  3.9 "adj"
20170404.075025  9  122 1277165380 0.030 385.3   8.4 8824 0    PASS   -0.1  0.2  472  1.6  1.6  1.6  3.8  3.8  3.9 "adj"
20170405.075511  9  122 1277165740 0.027 384.9   8.7 8911 1    PASS   -0.2  0.3  472  1.6  1.6  1.7  4.3  4.1  4.5 "adj"
20170406.075020  9  122 1277165810 0.030 384.8   9.5 9055 0    PASS   -0.3  0.4  472  1.7  1.7  1.7  4.3  4.2  4.4 "adj"
20170407.073441  9  121 1277165720 0.036 378.4   7.0 9155 1    PASS    0.1  0.2  472  1.6  1.6  1.6  3.9  3.9  3.9 "adj"
20170411.073622  9  121 1277165430 0.030 385.0   9.1 9343 0    PASS   -0.2  0.4  472  1.6  1.6  1.6  3.8  3.8  3.9 "adj"
20170412.074356  9  122 1277165690 0.028 381.4   8.3 9439 1    PASS   -0.3  0.4  472  1.6  1.6  1.6  3.9  3.9  4.0 "adj"
20170413.074504  9  122 1277165730 0.032 388.9   7.7 9515 1    PASS   -0.3  0.4  472  1.6  1.6  1.6  4.1  4.1  4.2 "adj"
20170414.073853  9  122 1277165910 0.032 384.5   8.5 9649 1    PASS   -0.2  0.4  472  1.6  1.6  1.6  4.0  4.0  4.0 "adj"
20170417.073559  9  121 1277165310 0.032 393.6   8.3 9741 1    PASS   -0.3  0.4  472  1.6  1.6  1.6  4.1  4.0  4.2 "adj"
20170418.075112  9  122 1277165670 0.034 387.0   8.0 9822 1    PASS   -0.4  0.5  472  1.5  1.5  1.6  3.9  3.7  4.0 "adj"
20170419.074624  9  123 1277165610 0.033 373.8   7.9 9959 1    PASS   -0.2  0.4  472  1.6  1.6  1.6  3.8  3.8  3.9 "adj"
20170420.081416  9  122 1277165840 0.031 384.8   7.8 10065 1    PASS   -0.1  0.3  472  1.6  1.6  1.7  4.0  3.8  4.2 "adj"
20170426.080449  9  123 1277165580 0.031 378.8   8.7 10409 1    PASS   -0.1  0.3  472  1.6  1.6  1.7  3.9  3.9  4.0 "adj"
20170427.074913  9  122 1277165490 0.032 375.0   8.8 10487 2    PASS   -0.3  0.4  472  1.6  1.6  1.6  3.8  3.8  3.9 "adj"
20170427.074913  9  122 1277165490 0.032 375.0   8.8 10487 2    PASS   -0.3  0.4  472  1.6  1.6  1.6  3.8  3.8  3.9 "adj_test_birnqa"
20170428.080756  9  122 1277165650 0.029 385.7   8.5 10582 0    PASS   -0.2  0.3  472  1.6  1.6  1.6  3.9  3.9  3.9 "adj"
20170501.074617  9  122 1277165070 0.035 378.7   8.5 10710 1    PASS   -0.2  0.4  472  1.6  1.6  1.7  3.7  3.7  3.8 "adj"
20170502.074919  9  123 1277165020 0.031 379.8   8.7 10775 1    PASS   -0.1  0.3  472  1.6  1.5  1.6  3.7  3.6  3.7 "adj"
20170503.073845  9  124 1277164910 0.032 376.0   8.1 10830 1    PASS   -0.3  0.3  472  1.7  1.7  1.7  4.0  3.9  4.1 "adj"
20170504.074120  9  123 1277164830 0.032 375.1   8.7 10925 1    PASS   -0.3  0.4  472  1.6  1.6  1.6  3.7  3.7  3.8 "adj"
20170505.073517  9  122 1277164900 0.031 375.8   8.2 11023 1    PASS   -0.3  0.4  472  1.6  1.6  1.6  3.9  3.8  4.0 "adj"
20170508.100647  9  123 1277164580 0.035 375.9   7.5 11155 1    PASS   -0.3  0.5  472  1.6  1.6  1.6  3.8  3.8  3.8 "adj restart"
20170509.074212  9  124 1277164490 0.032 378.7   8.5 11195 1    PASS   -0.2  0.3  472  1.6  1.6  1.7  3.8  3.8  3.9 "adj"
20170510.101507  9  124 1277164600 0.035 378.0   8.2 11336 1    PASS    0.0  0.2  472  1.6  1.6  1.6  3.5  3.5  3.6 "adj"
20170511.074222  9  124 1277164370 0.033 376.2   7.6 11474 1    PASS   -0.2  0.3  472  1.7  1.7  1.7  3.9  4.0  3.9 "adj"
20170512.073302  9  124 1277164370 0.035 374.9   7.9 11539 3    PASS   -0.2  0.3  472  1.6  1.6  1.6  4.1  4.1  4.2 "adj"
20170515.075229  9  122 1277164320 0.034 387.3   7.6 11691 1    PASS   -0.2  0.4  472  1.6  1.6  1.6  3.9  3.9  4.0 "adj"
20170516.074605  9  123 1277164420 0.036 379.3   7.0 11797 1    PASS   -0.2  0.4  472  1.7  1.7  1.7  4.4  4.5  4.5 "adj"
20170517.075600  9  122 1277164350 0.035 371.3   8.6 12003 2    PASS    0.0  0.2  472  1.6  1.6  1.6  3.8  3.9  3.9 "adj"
20170518.075610  9  124 1277164370 0.034 372.9   8.8 12126 1    PASS   -0.2  0.3  472  1.6  1.6  1.6  4.0  4.0  4.1 "adj"
20170519.073322  9  124 1277164410 0.039 371.0   7.5 12183 1    PASS   -0.2  0.4  472  1.6  1.6  1.6  4.0  4.1  4.0 "adj"
20170522.075648  9  123 1277164290 0.035 390.3   7.4 12285 1    PASS   -0.3  0.5  472  1.6  1.6  1.6  4.0  4.0  4.1 "adj"
20170523.080130  9  124 1277164300 0.035 378.1   7.6 12360 1    PASS   -0.3  0.5  472  1.5  1.5  1.5  3.7  3.7  3.7 "adj"
20170524.075105  9  123 1277164320 0.035 383.8   8.1 12395 1    PASS   -0.2  0.3  472  1.6  1.5  1.6  3.8  3.8  3.9 "adj"
20170525.092007  9  125 1277164290 0.036 380.7   6.8 12432 1    PASS   -0.2  0.3  472  1.6  1.6  1.6  3.8  3.9  3.7 "rgb"
20170526.073703  9  123 1277164350 0.033 380.2   8.9 12480 2    PASS   -0.3  0.5  472  1.6  1.5  1.6  3.8  3.8  3.9 "adj"
20170530.133605  9  123 1277164420 0.036 373.2   7.5 12610 1    PASS   -0.2  0.4  472  1.6  1.5  1.6  3.8  3.8  3.9 "adj restart"
20170531.074619  9  124 1277164440 0.033 375.0   7.6 12668 1    PASS   -0.2  0.4  472  1.6  1.6  1.6  3.7  3.6  3.7 "adj"
20170531.163724  9  123 1277164540 0.029 377.0   9.8 181 1    PASS   -0.2  0.4  472  1.6  1.6  1.6  4.0  3.9  4.0 "MF"
20170531.163724  9  123 1277164540 0.029 377.0   9.8 181 1    PASS   -0.2  0.4  472  1.6  1.6  1.6  4.0  3.9  4.0 "MF"
20170602.083934  9  123 1277164290 0.030 378.3   9.7 250 1    PASS   -0.3  0.4  472  1.7  1.7  1.7  4.4  4.3  4.5 "MF"
20170602.083934  9  123 1277164290 0.030 378.3   9.7 250 1    PASS   -0.3  0.4  472  1.7  1.7  1.7  4.4  4.3  4.5 "MF"
20170605.074916  9  122 1277164270 0.031 377.5   8.9 339 1    PASS   -0.3  0.4  472  1.6  1.6  1.6  3.8  3.8  3.9 "adj restart"
20170606.075113  9  124 1277164330 0.036 378.4   7.3 396 1    PASS   -0.2  0.3  472  1.7  1.6  1.7  3.8  3.7  3.9 "adj"
20170607.081048  9  125 1277164300 0.033 377.8   7.5 436 1    PASS   -0.3  0.5  472  1.7  1.7  1.7  4.0  3.9  4.1 "MF"
20170607.081048  9  125 1277164300 0.033 377.8   7.5 436 1    PASS   -0.3  0.5  472  1.7  1.7  1.7  4.0  3.9  4.1 "MF"
20170608.082819  9  123 1277164290 0.036 380.2   6.7 485 1    PASS   -0.3  0.5  472  1.7  1.7  1.7  4.0  4.0  4.0 "mf"
20170609.082737  9  125 1277164330 0.033 362.6   8.7 602 1    PASS   -0.2  0.3  472  1.7  1.7  1.7  4.1  4.1  4.1 "mf"
20170612.074309  9  125 1277164350 0.031 373.4   8.7 706 1    PASS   -0.2  0.3  472  1.6  1.6  1.7  3.9  3.9  3.9 "adj"
20170613.074716  9  124 1277164300 0.033 377.0   8.4 756 2    PASS   -0.3  0.4  472  1.6  1.6  1.6  3.9  3.8  4.0 "adj"
20170614.073458  9  125 1277164330 0.031 367.4   9.2 820 1    PASS   -0.2  0.3  472  1.7  1.7  1.7  4.0  4.0  4.0 "adj"
20170615.074302  9  124 1277164440 0.029 364.8   9.3 891 1    PASS   -0.2  0.4  472  1.6  1.6  1.6  3.6  3.6  3.6 "adj"
20170616.073551  9  125 1277164290 0.030 375.6   7.8 1097 1    PASS   -0.2  0.4  472  1.8  1.8  1.8  4.1  4.1  4.1 "adj"
